wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2890","200920","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4800","200510","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2450","200630","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4500","201020","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2920","200930","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3730","200920","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3830","200720","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4500","201030","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2350","201020","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4820","200810","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3210","201130","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3040","200620","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2705","200820","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4820","200530","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4230","200920","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2920","200620","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 1010","200520","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 1030","200720","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2650","200520","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3040","200930","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4800","200730","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4730","200510","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 1030","200920","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 2140","200610","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3830","200530","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4890","201110","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3030","200810","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","MGMT 2400","200830","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4230","200930","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3210","200910","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3250","200730","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4820","201020","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3210","200610","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3610","201010","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4280","200710","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 3750","200920","Draper","UT","84790"
"W11180885","Eric","Baker","Eric.Baker965@mail.weber.edu","Computer Sci/Customized","CS 4790","201110","Draper","UT","84790"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 4750","201110","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 2890","201030","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 3830","201120","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 4740","200620","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 3610","201120","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 2420","200510","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 4830","201020","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 3040","200520","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 4500","200530","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 4650","201110","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 2650","200630","Cedar Fort","UT","84639"
"W15236908","Jonathan","Hale","Jonathan.Hale884@mail.weber.edu","Mechanical Engineering Tech","CS 2550","200520","Cedar Fort","UT","84639"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2450","201020","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4740","200920","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4230","200520","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4780","201120","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3830","201110","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3730","200520","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3100","200820","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4920","201120","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2140","201110","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4650","200830","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3550","200820","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2705","200510","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2800","200810","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3100","200830","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4750","200710","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4740","201110","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3540","200630","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 1010","201110","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4730","200720","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 4110","200810","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2550","201030","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 2250","200930","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 1410","200530","Saratoga Springs","UT","84124"
"W14475878","Alannah","Wagner","Alannah.Wagner670@mail.weber.edu","Computer and Network Security","CS 3100","200610","Saratoga Springs","UT","84124"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 2250","200730","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 3830","200820","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4230","200920","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 3550","201030","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4750","200710","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4650","200520","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4780","201120","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","MGMT 2400","200720","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4830","201030","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4730","201020","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4899","200920","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4830","201020","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4110","200830","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 3705","200620","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4780","200730","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 4920","201110","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 1400","201020","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 1010","200710","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 2140","200730","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 3830","200710","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 2920","200810","Hyde Park","UT","84606"
"W18179092","Rex","Mccall","Rex.Mccall730@mail.weber.edu","Computer Science","CS 3705","200710","Hyde Park","UT","84606"
"W12384842","Cristofer","Mcmillan","Cristofer.Mcmillan287@mail.weber.edu","Business Admin/Management","CS 3705","200530","Enoch","UT","84087"
"W12384842","Cristofer","Mcmillan","Cristofer.Mcmillan287@mail.weber.edu","Business Admin/Management","CS 4740","200710","Enoch","UT","84087"
"W12384842","Cristofer","Mcmillan","Cristofer.Mcmillan287@mail.weber.edu","Business Admin/Management","CS 3805","200720","Enoch","UT","84087"
"W12384842","Cristofer","Mcmillan","Cristofer.Mcmillan287@mail.weber.edu","Business Admin/Management","CS 1030","201020","Enoch","UT","84087"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4830","201120","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2705","200620","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3100","200830","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3830","201130","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2650","201110","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2800","201010","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4650","201120","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4790","200910","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2650","200510","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4740","200820","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4640","200510","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3705","200510","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4500","200920","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4790","200510","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3750","200830","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 1010","201010","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2650","200720","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3550","201030","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2780","201030","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3230","200630","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3550","200730","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4230","200630","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3830","200620","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4230","200510","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3750","201110","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 3030","200930","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 2650","200610","Wellsville","UT","84002"
"W11249879","Alaina","Knight","Alaina.Knight697@mail.weber.edu","Computer Science","CS 4920","201030","Wellsville","UT","84002"
"W11251321","Dixie","Marquez","Dixie.Marquez555@mail.weber.edu","Physics/Applied Physics","CS 3840","200620","Fairview","UT","84537"
"W11251321","Dixie","Marquez","Dixie.Marquez555@mail.weber.edu","Physics/Applied Physics","CS 4730","200930","Fairview","UT","84537"
